,short,long,alpha,strategy_returns,strategy_std,benchmark_returns,benchmark_std,training_strategy_returns,training_strategy_std,training_benchmark_returns,training_benchmark_std,ticker
0,25,50,0.03,0.0006045620706095444,0.0176138988273013,0.0013024033083341231,0.01777409094150749,0.0065333920020960775,0.01548851825471613,0.00031091775296343506,0.018389481038028885,AAPL
1,22,50,0.04,0.0009131962327678942,0.01670585829100716,0.0008034992057908901,0.017735712738836878,0.003806200936874289,0.017186192534942826,0.0014768782437064715,0.015562148830088699,ABBV
2,23,55,0.02,0.0009254455816168826,0.016621167805653477,0.0007337063325433289,0.014807501222098582,0.002926562418102005,0.01063626287017286,0.0008851882638617551,0.01103092542578816,ABT
3,18,50,0.01,0.0010320661234963567,0.017147159721184097,0.0008490850356123979,0.014732280430281392,0.006401780596541241,0.014631546823173018,0.0009016293739016602,0.013482712979953616,ACN
4,20,50,0.04,0.0011223179217956679,0.022505673468044156,0.0011131713509323503,0.019205483742778345,0.0047832419524093455,0.02154261416340428,0.0016030857109055475,0.015620942963004203,ADBE
5,22,72,0.02,0.0015688563616877715,0.02703557540365817,0.0013138057730271908,0.024087037482736946,0.003062066196839114,0.01781922033707341,0.001024118130846452,0.015073235689791388,AMAT
6,25,72,0.01,0.004622465676302858,0.04375616130937881,0.0023818782060945664,0.03731913811561941,0.003726981782224952,0.033454969519256694,-0.0007880889896240108,0.03337694907983953,AMD
7,15,50,0.01,0.0005248173655977735,0.018090472462386403,0.0005215366544947843,0.01607092184230587,0.0033680341279542373,0.016255102960246858,0.0014083564952459577,0.014624315882271062,AMGN
8,20,55,0.01,0.0013533145618495287,0.01990754083010773,0.0012664609433515987,0.019353436739993592,0.0031847649040190108,0.015391198418975197,0.0014730434447026036,0.01876833353386982,AMZN
9,20,50,0.01,0.0012993753331880312,0.021069378368984888,0.0012409794234101016,0.020739063713093975,0.004811512175572317,0.013124384700911903,0.0020202872291107473,0.022185247248241478,ASML
10,23,94,0.01,0.000921523695959282,0.02640747482732458,0.0014925515467637768,0.022041891802801163,0.008237847992669429,0.024628788936056665,0.0012919288611576562,0.020073931524483373,AVGO
11,23,72,0.02,0.00035658521690921425,0.023349807745052728,0.0006314151007732528,0.019218869709398376,0.00453876930543476,0.013656042429509983,0.0011636888697976382,0.012178473599952071,AXP
12,20,50,0.01,0.0011218092903415324,0.017996635666956858,0.0005564379539829728,0.016028973411184345,0.003574013429283552,0.006938927135356686,0.0010481034875113458,0.009978240381093954,AZN
13,20,50,0.02,0.0007660599021293088,0.025515689995808073,0.0006304351348622079,0.025002803275936642,0.006063006446885611,0.014762060092418199,0.0012429846123463326,0.01314869597712992,BA
14,22,61,0.01,-0.0006105575388107798,0.024454403787719292,0.0005885065597358653,0.02256922702122877,0.0011020208728928223,0.027044885201033198,-0.0004190781032414639,0.022148686382347862,BABA
15,23,61,0.01,0.0010974036905901053,0.021460081672097023,0.0007786976242671265,0.019796805690981786,0.007432537792993486,0.03159222068119276,0.0015902828945907794,0.01919531087228369,BAC
16,25,55,0.01,0.001900401233923929,0.02777369851165426,0.00039627102738654297,0.021388962006328848,0.001752066031034767,0.013332707522915507,5.0410993483537204e-05,0.015260964182214308,BHP
17,20,61,0.02,0.0007336188553192337,0.019019584252562186,0.0006988816441311391,0.0167253266097798,0.007118999377957258,0.014620853792484133,0.0010852607281334019,0.014329189724771468,BLK
18,22,50,0.04,4.733273238221241e-05,0.016838024848458536,0.0003473459741081891,0.015705202977191537,0.007100923701515109,0.020373162000082577,0.0012442061913632402,0.01306966610597225,BMY
19,20,55,0.02,0.0010806303240077852,0.02404649500314703,0.0010954190125730644,0.020010680031372803,0.008320590645622516,0.020395264613446634,0.0017939859280152704,0.018037475473244045,BX
20,22,72,0.01,0.0005387271680358968,0.025570796430879193,0.00043482767143258855,0.020769881790266075,0.0042840371213340635,0.022057536306654694,0.0008999593282235313,0.01822978148008515,C
21,23,66,0.03,0.0006765243041919232,0.01665927587080519,0.00048802060518463595,0.015128784858378248,0.005355812168720704,0.0158993215433624,0.0013000044529539233,0.012356038006119913,CMCSA
22,20,50,0.02,-0.00016459495616085918,0.034481083635587564,0.000583443968544837,0.02453566975290543,0.0062726909324341195,0.004798851213749182,0.000516523733171246,0.010501368810558322,COP
23,22,72,0.03,0.0010589898931587399,0.014231059861409254,0.0009177354619440903,0.012570286026448083,0.0015681507870289573,0.010340914893300942,0.000851075543645469,0.009982849749739826,COST
24,25,50,0.04,0.0012484258176986326,0.019059686419299244,0.0007857140395518396,0.02125823807821002,0.0072891030212511865,0.017151404732290206,0.001574121285220779,0.020965305233562038,CRM
25,25,66,0.02,0.0004731626883683839,0.017219900470589324,0.0007194727966762762,0.015730742863790066,0.0036702309362222794,0.019427160257773215,0.000416734905757326,0.016094479712856838,CSCO
26,22,50,0.02,0.0002166783371452752,0.01786853675744589,0.0004012603563351902,0.015908255361596246,0.00259847000931384,0.00975688085171368,0.0010773936460244278,0.010470625557819593,CVS
27,23,50,0.02,0.0006262484460980563,0.021180180314766466,0.00043430515353993447,0.01879327521379328,0.0038932676476123892,0.006337140141492883,0.00029188604543675147,0.009823554601367728,CVX
28,23,66,0.03,0.0006081917054142909,0.02061956127339382,0.0009751917135925284,0.01795404488129777,0.002319633621664786,0.012573133182177412,0.00019071092278668734,0.012351334397129933,DE
29,25,77,0.01,0.00018263091140522487,0.014963914266161315,0.00041506908622575706,0.012871311048462536,0.007965021801925397,0.007713040480395979,0.0007646131747001836,0.010810421044354701,DEO
30,23,72,0.01,0.0006336721430578191,0.014793545232176152,0.0008716204527781455,0.013418112980866901,0.003169604436890887,0.011001993662485613,0.0007817757807409428,0.011165453984718477,DHR
31,18,61,0.01,8.319714648496844e-05,0.019443316258300328,0.0004892803541926034,0.016307317683613695,0.002042817423322064,0.012509417459881413,0.0014088489895966152,0.011787875746978031,DIS
32,23,55,0.03,0.0004065399540272573,0.023787170844708144,0.0008362269302227082,0.020640609041937444,0.00890937284062925,0.03761407563710431,0.0014766477669502023,0.033449629779062996,FB
33,25,61,0.02,0.001052895510729735,0.01781641251141148,0.000865337768720903,0.01646872315980564,0.0035038032416787783,0.013398021820766543,0.0014359197605825266,0.013781877567846598,GOOG
34,25,61,0.02,0.001034901529889776,0.017861959926772652,0.0008625096481883003,0.016449550730234744,0.003503803448361138,0.013398030046607326,0.0014359197005968233,0.013781877149748677,GOOGL
35,23,72,0.02,-5.949795901156282e-05,0.02128075309331939,0.0005970042159130864,0.01808066068672226,0.002196327599138989,0.014492602318171701,0.0008598941658252812,0.015236534788135525,GS
36,25,50,0.05,0.0008651904088692482,0.010920318198141148,0.0009425723750120834,0.014813842150235786,0.0021630391770090015,0.012219521463079261,0.0011482760680728665,0.011374730842067438,HD
37,20,55,0.03,2.3169144296527744e-05,0.021477310736214013,0.0008824850329254161,0.018219263648065257,0.0024802078200399213,0.025089032839841978,8.776866328813227e-05,0.0198884872450138,HDB
38,19,50,0.05,5.00648945850088e-05,0.017452123217493034,0.0005384208938839061,0.014482918936321613,0.004560076808725701,0.011109343726544162,0.0010510457746168596,0.011693340279302022,HON
39,23,50,0.04,0.0004086181705253568,0.01124237903606817,0.00012729741709108006,0.01494248910529541,0.004507869236771884,0.01455344733964251,0.0005963035304925367,0.01206467139600812,HSBC
40,19,77,0.01,-0.0003335583692086657,0.01647470379153616,0.00011040018104143217,0.015170032441582819,0.0017264264584654875,0.012848869496190404,4.0213629974978877e-05,0.0110817751028306,IBM
41,25,94,0.01,0.00027681034979150604,0.021419771963107813,0.0006055110398139704,0.019572357860475183,0.0011340958415019752,0.0105673424087216,5.1143688870230066e-05,0.013260000282153704,INTC
42,19,50,0.01,0.0013212601042299817,0.015320093453896332,0.001102792990896905,0.017790266474426022,0.004434209893140651,0.01727403882026989,0.0006256118336969933,0.013000554686227399,INTU
43,22,50,0.05,0.0011044622989431901,0.027201761312851028,0.0008821641532965721,0.02694522782005613,0.00231598999974401,0.03325280792125306,0.001569745582945478,0.02955086809811185,JD
44,23,72,0.01,0.0008654531106165866,0.012199273440890467,0.0004608579868720836,0.011480041969649258,0.0025354251553746016,0.008721444832004242,0.000859522048657082,0.007516441658547529,JNJ
45,23,100,0.03,0.00020631724628650413,0.02102627937204887,0.0007392403625301542,0.017257576454722746,0.002759878752233007,0.012274764841619592,0.0010296774542661938,0.015032871901701621,JPM
46,25,50,0.05,0.00038906189678221306,0.012918920987263638,0.00045173552450286316,0.011432599931334053,0.001761370238529249,0.008700251290774574,0.0003167347131425092,0.009443109582393827,KO
47,18,50,0.02,0.00037047967437724063,0.016458087599592223,0.0006090254816592083,0.014088586478179782,0.004425242863531141,0.00862393921228635,0.00043221408651280093,0.009692558949433328,LIN
48,23,55,0.05,0.0008539927047889639,0.018857151191508683,0.0009375242119788608,0.01667048259168152,0.002828521104542369,0.012198082501116543,0.0010264769712352148,0.011262913616458974,LLY
49,13,72,0.03,-0.0003341384147272279,0.020764956315009835,0.0010037485437709706,0.017913388058908554,0.0030906228499295338,0.015547865215035971,0.0012284802715603756,0.015610385608158417,LOW
50,25,66,0.01,0.0009667936075758451,0.024725685125005326,0.0009649196387177499,0.01748124005130775,0.003415627981668158,0.012081266557593829,0.001376769656837841,0.013059748726329087,MA
51,22,50,0.01,,,0.0006683033259461279,0.01305306537856447,0.0036604873984016034,0.006288838520385278,6.41185299515624e-05,0.008163162629796083,MCD
52,25,61,0.02,5.1205140709014964e-05,0.015965718645726008,0.00046589927326731576,0.014384885623626732,0.002633024017521498,0.009056429755350995,0.0009065158113465474,0.010802261200378643,MDT
53,22,55,0.05,0.0007077210873341888,0.016409971544858033,0.0003947750498094884,0.013725061867867412,0.0015968717998169476,0.009065844474195993,0.0009700611097080279,0.010620027557340223,MRK
54,22,61,0.01,0.0006000002533715522,0.02246725760599182,0.0008673074883167331,0.019905183617195735,0.005564274589816927,0.03728303860801693,0.001092134900386898,0.020772806410994295,MS
55,25,77,0.01,0.0018333160735508381,0.019443845451341757,0.0012164940580302115,0.016529199480914584,0.0018167160402129845,0.013402433082430573,0.000585666317820351,0.01442554940092287,MSFT
56,20,55,0.02,0.0008697862909212995,0.017292585957810296,0.0007795096816213794,0.013982698701104633,0.0020352699414984974,0.009597200953519543,0.0010255705527668245,0.008574416271286942,NEE
57,23,72,0.03,0.0013894020179853967,0.028506833902280954,0.0012674180042764574,0.026481699311148733,0.01961840605423266,0.04631917597008873,0.003386735254030988,0.04041864963251566,NFLX
58,25,72,0.01,0.0002468685517560226,0.020175405908742915,0.0008399290207889993,0.016930309367203168,0.003055472168478778,0.013377503618510419,0.0008794414360045636,0.013899700655639433,NKE
59,13,100,0.01,0.0003378161745756726,0.02753787274104088,0.0014673724068278882,0.024049178325252392,0.0028703034022737306,0.030265677387455177,0.002083386417993402,0.030570055356737773,NOW
60,18,88,0.01,0.001116668285281958,0.0296175327490491,0.0023629584681659392,0.027799567934748623,0.0035671661087605605,0.02156765731976925,0.0005285403771495981,0.017060667869972217,NVDA
61,22,100,0.01,0.0002123473962920438,0.018621825311573362,0.0006134865992182383,0.01601990954193725,0.003530965391208134,0.01576444935283316,0.001139324033802478,0.015421342067412932,NVO
62,23,50,0.01,0.0005658629979673108,0.013494447942079072,0.0002844378477450756,0.011821671876774466,0.004194759258322789,0.006159058907625228,0.0009233632239390048,0.008490614063390736,NVS
63,22,50,0.04,0.0008166031445839972,0.017713206929105524,0.0005212134533162038,0.015985484338497155,0.0062232508381661516,0.018059818572102558,0.0007106010479498112,0.01377006390137177,ORCL
64,25,61,0.03,0.0004539524463433783,0.012753873484166706,0.0005627764525930956,0.011678138216278243,0.001481208105776174,0.0074373268334849045,0.0005692648733075869,0.007760545874873913,PEP
65,22,50,0.03,-1.0679186029885873e-05,0.01694505460238661,0.0004830272501853568,0.0139111123014395,0.0018690315085525594,0.010354564258679783,0.0009738900733747771,0.009564666828141772,PFE
66,22,55,0.01,0.0006282217858948262,0.012257283535100957,0.0005388249063197826,0.01141821166375322,0.002056717710502189,0.00964680832596409,0.0005496519771533333,0.009406478634236711,PG
67,25,61,0.01,0.0002507128260798679,0.012763607100299225,0.0004765809284310298,0.01443600294725471,0.004039518717523989,0.011290708254954844,0.00012818299299342402,0.01032815281980104,PM
68,25,50,0.04,-0.00015362674755623615,0.021104646790706033,1.6134171179494104e-05,0.020088701723417396,0.008894495454121694,0.019088807671654346,-0.00039739598523192175,0.014636010566244676,PTR
69,18,50,0.04,0.0006404775292669926,0.024250284464501132,0.000958912747618052,0.023411098625356716,0.013203815763030667,0.03255370425956227,0.0005848471632690039,0.020227423514804263,PYPL
70,22,94,0.02,-0.0005463489979223898,0.023397192157268133,0.0007546937220943126,0.021857336612992818,0.0024615636840694816,0.012718912530185223,0.0005351976742398588,0.013106217265832665,QCOM
71,15,88,0.04,-0.0004973028123914676,0.022814217015562965,0.0006205585605745741,0.020833317063460734,0.0026194254614071762,0.019289894280402013,0.00038071624254761396,0.01990942030571064,RIO
72,16,72,0.01,-0.0005169654362469692,0.02076651894874858,0.0003629387300670691,0.017057014925699145,0.002238010487201987,0.010212022952516666,0.0007832827940209608,0.011048888808721465,RTX
73,25,61,0.01,0.0008278893584737,0.014508292920403898,0.0004904306143210706,0.01278984826667008,0.001974492741157534,0.011173404155030367,0.0006044277754448122,0.010377675127388316,RY
74,25,50,0.01,0.00044751465695381127,0.01702408755788016,0.00038347201306604807,0.016210570360710077,0.004901843434340394,0.010382682127663788,0.0005707624137883411,0.014300995020143117,SAP
75,22,55,0.02,0.001167345907704779,0.02406456067525088,0.0008448215140417645,0.020725048868615842,0.004666524747813157,0.020538065467083248,0.0016054584035151455,0.01628132216373156,SCHW
76,25,77,0.01,0.00019159704604212812,0.014919465762040516,0.00026579472655458665,0.013882959248868879,0.004690136802269063,0.012174410896413565,0.0008676263383532213,0.014008108352372338,SNY
77,23,72,0.01,0.0002749465256656977,0.02199262658708042,0.0010803240852847603,0.019200883039657567,0.008343451066317863,0.024814507671885148,-8.516750838283935e-05,0.023808284428686797,SONY
78,18,50,0.02,-0.00027528709245325245,0.011783551886464693,0.00016480571580629834,0.013338585152792496,0.0008144642208091974,0.009908052887468526,0.0004260855862222685,0.009468951386627636,T
79,22,55,0.01,0.0004430757278669661,0.01703586200880657,0.0005554596074428486,0.01365150787686765,0.0029109298035572273,0.005993581319842739,0.00042730225499323183,0.008658569327342184,TD
80,19,55,0.01,0.0004386511671021573,0.01466980881231498,0.0003685458787377422,0.012861665736169195,0.0032969915912878507,0.014800889687597506,0.00082749620248517,0.01428073930712459,TM
81,19,66,0.05,0.0007026799316450455,0.017301027984404336,0.0008581337322194002,0.015045941372746468,0.004995705206414863,0.010398975291451056,0.0017166204530645677,0.013118050052705917,TMO
82,25,66,0.05,0.0010262063187981701,0.016182490243578925,0.0008291219823674636,0.017735746045864396,0.0030240428792306126,0.022486748386225965,0.001690220378265648,0.03146688947581151,TMUS
83,25,66,0.01,0.002124095848379647,0.0362775677325875,0.0020862580063574308,0.03433785947440193,0.007726558460105948,0.042434292334724136,0.0043051069555625,0.037906278503919165,TSLA
84,20,77,0.01,0.0006303770541211102,0.019054455461812614,0.0012365001481698746,0.018295634138480562,0.0018832794504102122,0.015183646263472678,0.0006573088159110621,0.015454411870325242,TSM
85,13,50,0.04,-0.00011204992881426181,0.02039639177993611,0.0003696707189931452,0.018631914441103632,0.0015151813277014732,0.012444363337783284,0.0005282454751043985,0.012744493767360256,TTE
86,20,83,0.02,0.0005150148472193541,0.019042039920179853,0.0009179571156415234,0.017552406847298918,0.00763550739169574,0.006388035031211109,0.000766847613614379,0.013639742460896193,TXN
87,16,88,0.01,-0.00032872769582639315,0.016436436223010546,0.0003439244426075117,0.01361856087640939,0.003753882040901898,0.010083983407811428,0.0006178403651358214,0.009950544801303435,UL
88,23,77,0.04,0.001202548130006419,0.019589389957181843,0.0011138552491106466,0.01638211681340715,0.0024618379720960704,0.013397285640089867,0.000714051823361983,0.01325598278876084,UNH
89,22,66,0.04,0.000797722514839935,0.019046646935957125,0.0007303200764343688,0.016256489692170133,0.0027370617299930073,0.013246913126891432,0.001080345991679719,0.012112200579336305,UNP
90,20,77,0.01,0.0006430008743019125,0.017572065649423485,0.0006205814491220243,0.015334778371477068,0.0011757776415476614,0.009627855652520684,0.0006053935959306557,0.009170092290171404,UPS
91,25,88,0.01,0.0009517306204716341,0.020548783321696254,0.0008386777222036849,0.01581205500291962,0.007992010522112777,0.01106212864514866,0.001458041909439229,0.013353845788208,V
92,25,72,0.01,0.0006185575118331333,0.011903079294276612,0.00030383431101642963,0.011060321532162172,0.001083755662266789,0.011014043540579051,0.000676010119403634,0.01028900825743505,VZ
93,23,55,0.04,0.00016088114642943735,0.022853780834681696,0.0003987126678433239,0.01919187782384605,0.004510382953521324,0.008273917133314,0.0009562941112504958,0.011669140667783085,WFC
94,23,66,0.01,0.0008427569259021096,0.014840891681587807,0.0004895193581120085,0.012968289434282963,0.0006310722597737196,0.008567231065782405,0.0005404472374861789,0.009054449821887219,WMT
95,23,50,0.03,0.00013249770060933035,0.016810352771477594,0.00022248249932916526,0.01704219252526353,0.0020653746358868567,0.010764259319496965,0.0003403321805372426,0.009034502133444939,XOM
